username,user_id,role_cd,time_zone,location_cd,country_cd
1884EMartinez,148522,MUM,America/Toronto,2521,CA
andreannebois,1740837,ASSOCIATE,America/Montreal,2554,CA
2571LFroese,204634,ASSOCIATE,America/Winnipeg,2571,CA
2572barbara,1781013,ASSOCIATE,America/Toronto,2572,CA
2589NTrudel,245533,ASSISTANT_MGR,America/Montreal,2589,CA
2622DBalido,1754671,ASSOCIATE,America/Vancouver,2622,CA
2636YLy1,195496,SHIFT_LDR,America/Toronto,2636,CA
2639AJeya,1810233,ASSOCIATE,America/Toronto,2639,CA
2354mtoneguzzi,1096663,MUM,America/Toronto,2686,CA
1769MLaguda,1547273,ASSOCIATE,America/Toronto,2703,CA
0460AKamboj,1767302,ASSOCIATE,America/Toronto,2704,CA
2721Shivi,1632267,SHIFT_LDR,America/Toronto,2721,CA
2754roya,1748128,ASSOCIATE,America/Edmonton,2754,CA
2771pkaur,1600892,ASSOCIATE,America/Vancouver,2771,CA
2772Manjit,1796116,ASSOCIATE,America/Vancouver,2772,CA
0050SSterling,1583215,ASSOCIATE,America/Toronto,2836,CA
2839ANgo,1797140,ASSOCIATE,America/Toronto,2839,CA
2853jhenley,1682568,ASSOCIATE,America/Moncton,2853,CA
3869Crinshed,1744531,ASSOCIATE,America/Toronto,2890,CA
0583SPresseault,132370,ASSOCIATE,America/Montreal,2903,CA
2904tbadr,1817091,ASSOCIATE,America/Montreal,2904,CA
2907lsivret,1579552,ASSOCIATE,America/Montreal,2907,CA
2921jennifer,1724224,ASSOCIATE,America/Vancouver,2921,CA
2954treeves,1687190,ASSOCIATE,America/Edmonton,2954,CA
DurocherC,53881,ASSOCIATE,America/Toronto,2971,CA
4387Cheora,1574400,ASSOCIATE,America/Toronto,2972,CA
2989EVACHON,1822849,ASSOCIATE,America/Montreal,2989,CA
Lorela4829,1306860,REST_MGR,America/Edmonton,3022,CA
3039mlavallee,1771114,ASSOCIATE,America/Montreal,3039,CA
Aisha2849,1518512,ASSOCIATE,America/Toronto,3040,CA
3057kcloutier,1815207,ASSOCIATE,America/Montreal,3057,CA
MELANIE-S,1541519,ASSOCIATE,America/Montreal,3104,CA
3107Nikki,1783153,ASSOCIATE,America/Edmonton,3107,CA
3374DBojarski,1405977,ASSOCIATE,America/Winnipeg,3121,CA
3154MDaviault,1756898,ASSOCIATE,America/Montreal,3154,CA
3171aupascual,1401645,ASSOCIATE,America/Toronto,3171,CA
3172SherryN,1810864,ASSOCIATE,America/Toronto,3172,CA
3189akilby,1385140,SHIFT_LDR,America/Toronto,3189,CA
3222ADonnel,1760210,ASSOCIATE,America/Edmonton,3222,CA
helenaswance,1261765,SHIFT_LDR,America/Toronto,3239,CA
2340EMulenda,1693117,ASSOCIATE,America/Toronto,3240,CA
POOJA3257,1716106,ASSOCIATE,America/Toronto,3257,CA
3290mcollin,1795414,ASSOCIATE,America/Montreal,3290,CA
3304Mgill,1451904,ASSOCIATE,America/Vancouver,3304,CA
3321JeanB,1800821,ASSOCIATE,America/Edmonton,3321,CA
patrick3371,1448650,ASSISTANT_MGR,America/Montreal,3371,CA
1730MMoore,1630058,ASSOCIATE,America/Halifax,1730,CA
Michael1766,1818585,ASSOCIATE,America/Moncton,1766,CA
1773SJessome,1795235,ASSOCIATE,America/Halifax,1773,CA
1780KVandervelden,1822259,ASSOCIATE,America/Toronto,1780,CA
1440SSahal,1629995,SHIFT_LDR,America/Toronto,1816,CA
1823kielem,1818720,ASSOCIATE,America/Toronto,1823,CA
1830daristondo,1705469,ASSOCIATE,America/Montreal,1830,CA
1866Ggayatri,1821718,SHIFT_LDR,America/Toronto,1866,CA
1873kunal,1785760,ASSOCIATE,America/Toronto,1873,CA
1880VHaraszt,1740610,ASSOCIATE,America/Toronto,1880,CA
BENJAMINPIMPARE,1694379,ASSOCIATE,America/Montreal,1916,CA
2562Kinza,1793167,ASSOCIATE,America/Toronto,1923,CA
1930dahmed,1719652,ASSISTANT_MGR,America/Regina,1930,CA
1966kamaljeet,1771285,ASSOCIATE,America/Edmonton,1966,CA
1973BenP,1773998,ASSOCIATE,America/Toronto,1973,CA
Gwen1980,1074635,ASSOCIATE,America/Toronto,1980,CA
ErikaAwad,1457775,MUM,America/Toronto,2016,CA
1174nmclaughlin,1256901,SHIFT_LDR,America/Moncton,2023,CA
2030DRobinson,1768191,ASSOCIATE,America/Toronto,2030,CA
0382ADwyer,1384964,ASSOCIATE,America/St_Johns,2066,CA
1402SKaur,1745702,SHIFT_LDR,America/Toronto,2073,CA
2123LErricson,1230857,ASSOCIATE,America/Vancouver,2123,CA
2130RLiar,1747006,SHIFT_LDR,America/Edmonton,2130,CA
esso2166,1341373,ASSOCIATE,America/Montreal,2166,CA
3304Sfernandez,1623001,REST_MGR,America/Vancouver,2173,CA
2209fasselin,1767520,ASSOCIATE,America/Toronto,2209,CA
6108AKaur,1599169,ASSOCIATE,America/Toronto,2216,CA
2749RajKaur,1787915,ASSOCIATE,America/Toronto,2223,CA
3155CDTulalian,1614210,ASSOCIATE,America/Regina,2259,CA
2266JPJeske,1746166,ASSOCIATE,America/Montreal,2266,CA
3671_Marissa,1535787,ASSOCIATE,America/Toronto,2273,CA
2309HWalsh,1789900,ASSOCIATE,America/Toronto,2309,CA
2316SJaison,1455405,ASSISTANT_MGR,America/Toronto,2316,CA
2323Nmoses,1759770,ASSOCIATE,America/Toronto,2323,CA
2359CPalermo,1462279,SHIFT_LDR,America/Toronto,2359,CA
1553sahmadzai,1712101,ASSOCIATE,America/Toronto,2366,CA
2373TTurner,1590699,ASSOCIATE,America/Toronto,2373,CA
2409Noura,1706043,ASSOCIATE,America/Toronto,2409,CA
2816LSulaiman,1562322,ASSOCIATE,America/Vancouver,2416,CA
2423HBerk,1730339,ASSOCIATE,America/Toronto,2423,CA
0274KFulton-Wasylyk,1418817,SHIFT_LDR,America/Toronto,2459,CA
2466Vaishak,1692956,ASSOCIATE,America/Toronto,2466,CA
2473jestrada,1547234,SHIFT_LDR,America/Regina,2473,CA
2509kathleen,1757115,ASSOCIATE,America/Moncton,2509,CA
2516rsolorzano,1543847,ASSOCIATE,America/Toronto,2516,CA
2523MKaur,1736506,ASSOCIATE,America/Toronto,2523,CA
4475Krystal,1635165,ASSOCIATE,America/Toronto,2559,CA
adrianagalindo,1677361,ASSOCIATE,America/Montreal,2566,CA
2573MSpilchen,1576185,ASSOCIATE,America/Toronto,2573,CA
0460VMarwah,1800607,ASSOCIATE,America/Toronto,2602,CA
2609isabelle,1664208,REST_MGR,America/Montreal,2609,CA
2616NNARULA,1770534,ASSOCIATE,America/Toronto,2616,CA
JSingh2623,1728899,ASSOCIATE,America/Winnipeg,2623,CA
Gabriella.Kik,1736882,ASSOCIATE,America/Vancouver,2659,CA
SalwaH,1072448,ASSOCIATE,America/Toronto,2666,CA
2702earljohn,1735497,ASSOCIATE,America/Edmonton,2702,CA
rishabsharma,1691926,ASSOCIATE,America/Edmonton,2709,CA
2716mkulaar,1729063,ASSOCIATE,America/Vancouver,2716,CA
2752jmiguel,1670699,ASSOCIATE,America/Regina,2752,CA
Sameena2759,1788321,ASSOCIATE,America/Toronto,2759,CA
2766TDo,1622779,ASSOCIATE,America/Edmonton,2766,CA
2802Erin,1793068,ASSOCIATE,America/Toronto,2802,CA
2809ruthann,1722288,ASSOCIATE,America/St_Johns,2809,CA
2816baljinder,1803554,ASSOCIATE,America/Vancouver,2816,CA
2852jashkaur,1756561,SHIFT_LDR,America/Vancouver,2852,CA
2859JFleury,1820627,ASSOCIATE,America/Montreal,2859,CA
2866JST-JOHN,1666153,ASSOCIATE,America/Moncton,2866,CA
2902amanjot,1740827,ASSOCIATE,America/Vancouver,2902,CA
2909DBunn,1490710,ASSOCIATE,America/Toronto,2909,CA
2916MariaW,1706209,ASSOCIATE,America/Edmonton,2916,CA
2952CAgsaoay,1718859,ASSOCIATE,America/Toronto,2952,CA
2959pkbahniwal,1765686,ASSOCIATE,America/Toronto,2959,CA
3694renee,1599730,SHIFT_LDR,America/Montreal,2966,CA
3002SJarmarwala,1749590,ASSOCIATE,America/Toronto,3002,CA
3009mthibeault,1312024,ASSOCIATE,America/Montreal,3009,CA
3016lhoang,23560,ASSOCIATE,America/Vancouver,3016,CA
3052Nickj,1765752,ASSOCIATE,America/Edmonton,3052,CA
3059MOuimet,1000302,SHIFT_LDR,America/Montreal,3059,CA
3066BBouchard,1762820,ASSOCIATE,America/Montreal,3066,CA
JaniceLogan,127424,ASSOCIATE,America/Edmonton,3095,CA
3102Baijimarah,1745223,ASSOCIATE,America/Vancouver,3102,CA
charlenemodomo,1362645,REST_MGR,America/Winnipeg,3109,CA
3116PMcDonald,1758635,ASSOCIATE,America/Toronto,3116,CA
BEGUMJ,40339,REST_MGR,America/Montreal,3152,CA
natashafracassi,1784744,ASSOCIATE,America/Montreal,3658,CA
3672sylviet,1211729,SHIFT_LDR,America/Montreal,3672,CA
3675hgiesbrecht,1756475,ASSOCIATE,America/Vancouver,3675,CA
3689RORY,23083,ASSOCIATE,America/Winnipeg,3689,CA
QuayDelacruz,1806539,ASSOCIATE,America/Edmonton,3722,CA
AndreannBonneau,1193970,REST_MGR,America/Montreal,3739,CA
3740LHuard,1780929,ASSOCIATE,America/Montreal,3740,CA
3875SHaayema,1170878,ASSOCIATE,America/Toronto,3875,CA
lclark0729,1821802,ASSOCIATE,America/Winnipeg,3876,CA
3926juditha,1243315,ASSOCIATE,America/Montreal,3926,CA
1713Pari,1786952,ASSOCIATE,America/Toronto,3940,CA
3943agoerzen,1093946,REST_MGR,America/Edmonton,3943,CA
ChampagneAlexander,1792726,ASSOCIATE,America/Montreal,3957,CA
2453KROY,268721,REST_MGR,America/Montreal,3990,CA
4007asharma,1775772,ASSOCIATE,America/Toronto,4007,CA
4008ITharmarajah,170336,REST_MGR,America/Toronto,4008,CA
4126spinilla,1771627,ASSOCIATE,America/Toronto,4126,CA
0619SLARAMEE,45774,SHIFT_LDR,America/Montreal,4140,CA
nantha4190,1807900,ASSOCIATE,America/Toronto,4190,CA
3160HuangPan,1126597,REST_MGR,America/Toronto,4275,CA
4276dmacneil,1768741,ASSOCIATE,America/Edmonton,4276,CA
0148KMcDermott,105143,ASSOCIATE,America/Toronto,4326,CA
4394mpauze,1777090,ASSOCIATE,America/Montreal,4394,CA
4425JTrahan,300746,ASSOCIATE,America/Montreal,4425,CA
4458OBurns,1759638,ASSOCIATE,America/Toronto,4458,CA
2559CSteele,206785,REST_MGR,America/Toronto,4475,CA
4476jblais,1762729,ASSOCIATE,America/Montreal,4476,CA
0250jmcclellan,109806,MUM,America/Toronto,4811,CA
1555beith,1755524,ASSOCIATE,America/Toronto,4812,CA
4825robert,1346647,ASSOCIATE,America/Edmonton,4825,CA
Vandywong,1074357,ASSOCIATE,America/Toronto,4876,CA
2310PVallada,184729,REST_MGR,America/Toronto,4879,CA
4893Angelilique,1683939,ASSOCIATE,America/Edmonton,4893,CA
4141CChatigny,1385412,SHIFT_LDR,America/Montreal,4943,CA
anu3207,1802916,ASSOCIATE,America/Vancouver,4944,CA
2884slacoste,11728,REST_MGR,America/Montreal,4961,CA
Jeansimonlamothe,1707341,ASSOCIATE,America/Montreal,4994,CA
rcesguerra,45122,ASSOCIATE,America/Edmonton,5029,CA
5076vra,1765452,ASSOCIATE,America/Montreal,5076,CA
5079slaflamme,1352555,ASSOCIATE,America/Montreal,5079,CA
5262tdavid,1799358,ASSOCIATE,America/Vancouver,5262,CA
5343jrussell,1282107,ASSOCIATE,America/St_Johns,5343,CA
Northern571,1713638,REST_MGR,America/Winnipeg,5344,CA
BertrandA,1452248,REST_MGR,America/Montreal,5347,CA
5361latavia,1793827,ASSOCIATE,America/Toronto,5361,CA
2815mcoloma,1206409,SHIFT_LDR,America/Edmonton,5394,CA
5411JCollado,1811087,ASSOCIATE,America/Toronto,5411,CA
1622mforgues,1448739,ASSOCIATE,America/Montreal,5412,CA
5530dolores,1777240,ASSOCIATE,America/Edmonton,5530,CA
2000DCadogan,1574135,ASSOCIATE,America/Toronto,5544,CA
VAISHNAVI5547,1754804,ASSOCIATE,America/Toronto,5547,CA
5561KKidd,1398369,ASSOCIATE,America/Halifax,5561,CA
5798RGuarin,1717107,SHIFT_LDR,America/Vancouver,5798,CA
JennSch,1514193,ASSOCIATE,America/Toronto,5811,CA
5829YH,1726379,SHIFT_LDR,America/Toronto,5829,CA
mannat5897,1771199,ASSOCIATE,America/Toronto,5897,CA
5998kyusufi,1517867,ASSOCIATE,America/Edmonton,5998,CA
6015LLalumiere,1734049,REST_MGR,America/Montreal,6015,CA
justinvlahos-lapointe,1399640,REST_MGR,America/Montreal,6029,CA
6165Agulati,1517868,ASSOCIATE,America/Edmonton,6165,CA
Tanya6212,1359150,MUM,America/Toronto,6212,CA
Minh6216,1409750,MUM,America/Toronto,6216,CA
GraceDavid,1645085,ASSOCIATE,America/Toronto,6347,CA
6365sharma,1800277,ASSOCIATE,America/Winnipeg,6365,CA
JoanneJ,1631351,ASSOCIATE,America/Regina,6480,CA
6530GSingh,1731015,ASSOCIATE,America/Vancouver,6530,CA
6547Fe_P,1433421,ASSOCIATE,America/Toronto,6547,CA
6548lduncan,1782347,ASSOCIATE,America/Vancouver,6548,CA
6565harmanpreet,1814369,ASSOCIATE,America/Regina,6565,CA
lexilazar,1305156,REST_MGR,America/Edmonton,6866,CA
jroach,1814621,ASSOCIATE,America/Regina,6901,CA
7283Sstone,1458889,ASSOCIATE,America/Toronto,7283,CA
1073RBrar,1631015,ASSOCIATE,America/Winnipeg,7334,CA
dianas,1473056,ASSOCIATE,America/Toronto,7351,CA
7534cflemmings,1591413,ASSOCIATE,America/Toronto,7534,CA
7552ldalmacio,1777811,ASSOCIATE,America/Vancouver,7552,CA
7602JJodoin,1577788,ASSOCIATE,America/Toronto,7602,CA
7616Christina,1795341,ASSOCIATE,America/Edmonton,7616,CA
07633cmahoney,1534987,ASSOCIATE,America/Winnipeg,7633,CA
603mistryG,1798857,ASSOCIATE,America/Yellowknife,7666,CA
rosem8352,1588213,ASSISTANT_MGR,America/Vancouver,8352,CA
fbeals,1802491,ASSOCIATE,America/Halifax,8355,CA
shakob,1528120,ASSOCIATE,Asia/Dubai,4877,AE
osaelh,1447951,REST_MGR,Asia/Dubai,5195,AE
eriesc,1365507,ASSOCIATE,Asia/Dubai,6114,AE
1733FSimoes,1437273,ASSOCIATE,America/Toronto,1733,CA
1769RKader,1712971,ASSOCIATE,America/Toronto,1769,CA
1770David,1451740,ASSOCIATE,America/Edmonton,1770,CA
1784jwatts,1789238,ASSOCIATE,America/Toronto,1784,CA
1820MEscalona,1604001,ASSOCIATE,America/Edmonton,1820,CA
1834dcelestial,1767182,ASSOCIATE,America/Edmonton,1834,CA
1869GKavitha,1475097,ASSOCIATE,America/Toronto,1869,CA
1870JVisser,1768872,SHIFT_LDR,America/Toronto,1870,CA
1884Karan,1593303,ASSOCIATE,America/Toronto,1884,CA
1919Jaspreet,1709339,ASSOCIATE,America/Montreal,1919,CA
1920ptoro,1639578,SHIFT_LDR,America/Montreal,1920,CA
1934MGomez,1744863,ASSOCIATE,America/Toronto,1934,CA
lidiyageorge,1635908,SHIFT_LDR,America/Vancouver,1969,CA
1970TLegresley,1822410,ASSOCIATE,America/Toronto,1970,CA
1984MClark,1619519,ASSOCIATE,America/Toronto,1984,CA
2019AJohnston,1787957,ASSOCIATE,America/Toronto,2019,CA
Marthaspry,266287,ASSOCIATE,America/St_Johns,2020,CA
ddidtrek,291167,SHIFT_LDR,America/Toronto,2034,CA
0382BChrista,147679,SHIFT_LDR,America/St_Johns,2069,CA
2070RHill,1820539,ASSOCIATE,America/Toronto,2070,CA
2320FTremblay,1035635,SHIFT_LDR,America/Toronto,2084,CA
bigrasmanon,1812524,ASSOCIATE,America/Montreal,2119,CA
2120CTATEL,323092,ASSOCIATE,America/Toronto,2120,CA
2169xgirard,1678970,ASSOCIATE,America/Montreal,2169,CA
2170SJesso,143395,SHIFT_LDR,America/Toronto,2170,CA
2205BCharland,1813730,ASSOCIATE,America/Montreal,2205,CA
2219PBERMAN,120365,ASSOCIATE,America/Toronto,2219,CA
2220msingh,1517859,ASSOCIATE,America/Vancouver,2220,CA
2255dnewell,1511584,ASSOCIATE,America/St_Johns,2255,CA
2269mhynes,1800024,ASSOCIATE,America/St_Johns,2269,CA
2270TGibson,1623166,ASSOCIATE,America/Toronto,2270,CA
2305Parvinder,1817666,ASSOCIATE,America/Vancouver,2305,CA
3971kenmar,1545889,ASSOCIATE,America/Edmonton,2319,CA
2369natalia,1025573,ASSOCIATE,America/Toronto,2369,CA
2370baker,1514782,ASSOCIATE,America/Toronto,2370,CA
2405mtadena,1245473,REST_MGR,America/Vancouver,2405,CA
2419GKaur,1795131,ASSOCIATE,America/Vancouver,2419,CA
2420athomas,1517860,ASSOCIATE,America/Vancouver,2420,CA
jaffarhassani,1124695,ASSOCIATE,America/Montreal,2469,CA
8473Simran,1706501,ASSOCIATE,America/Toronto,2470,CA
4326OJones,1469439,ASSOCIATE,America/Toronto,2505,CA
2519felicia,1710439,ASSOCIATE,America/Toronto,2519,CA
2520jason,1484129,ASSOCIATE,America/Toronto,2520,CA
2555sana,1813852,ASSOCIATE,America/Toronto,2555,CA
2556JADEN,1371929,ASSOCIATE,America/Toronto,2556,CA
2569kas,1778877,ASSISTANT_MGR,America/Toronto,2569,CA
2570KHanna,1192690,ASSOCIATE,America/Toronto,2570,CA
ArvindChari,1511664,REST_MGR,America/Vancouver,2605,CA
1895ALeclair,1549021,ASSOCIATE,America/Toronto,2606,CA
2619Chan,1787369,ASSOCIATE,America/Vancouver,2619,CA
2620CLloyd,1047193,ASSOCIATE,America/Toronto,2620,CA
2655MARCILLA,192686,REST_MGR,America/Toronto,2655,CA
2656Prabhjotk,1736237,ASSOCIATE,America/Vancouver,2656,CA
Lillia,1045705,ASSOCIATE,America/Toronto,2669,CA
2670cboudreau,1208994,REST_MGR,America/Edmonton,2670,CA
2705MartinO,1822707,ASSOCIATE,America/Edmonton,2705,CA
2706ABokhari,174774,ASSOCIATE,America/Toronto,2706,CA
2719mic,1770109,ASSOCIATE,America/Montreal,2719,CA
SuzanneChale,1266531,ASSOCIATE,America/Montreal,2720,CA
2755heatherstronghill,1598670,ASSOCIATE,America/Toronto,2755,CA
Sodexo1966,1415908,MUM,America/Toronto,2756,CA
3095Dampier,1778576,ASSOCIATE,America/Edmonton,2770,CA
2805Monique,5597,REST_MGR,America/Regina,2805,CA
CarolSullivan,1795099,SHIFT_LDR,America/Regina,2806,CA
2820mahdi,1767684,ASSOCIATE,America/Toronto,2820,CA
2855PKaur,1652410,ASSOCIATE,America/Edmonton,2855,CA
2856Lilian,1800730,ASSOCIATE,America/Winnipeg,2856,CA
2870ksodhi,1648682,ASSOCIATE,America/Vancouver,2870,CA
2905JOakley,1812289,ASSOCIATE,America/St_Johns,2905,CA
2906JSelvarajah,183556,ASSISTANT_MGR,America/Toronto,2906,CA
2920NRam,1809155,SHIFT_LDR,America/Toronto,2920,CA
2955msevilla,34019,ASSOCIATE,America/Toronto,2955,CA
1911Akshdeep,1749150,ASSOCIATE,America/Vancouver,2956,CA
2970SHamilton,101198,MUM,America/Regina,2970,CA
Zena,1783575,ASSOCIATE,America/Montreal,3005,CA
Lisa.Payette,47856,ASSOCIATE,America/Edmonton,3006,CA
3427SSingh,1733796,REST_MGR,America/Toronto,3020,CA
3056Crystal,123075,ASSOCIATE,America/Edmonton,3056,CA
3070RChawla,1703510,ASSOCIATE,America/Vancouver,3070,CA
3105CVillanueva,239448,ASSOCIATE,America/Edmonton,3105,CA
3155DCasimiro,1702458,ASSOCIATE,America/Regina,3155,CA
3156RSidhu,210530,SHIFT_LDR,America/Toronto,3156,CA
bnoémie3191,1822792,ASSOCIATE,America/Montreal,3191,CA
PARAMJIT1260,31740,ASSOCIATE,America/Toronto,3205,CA
3206Mouhamed,1744579,ASSOCIATE,America/Montreal,3206,CA
1881thiva,1658018,ASSOCIATE,America/Toronto,1881,CA
1888VJenthan,1122237,SHIFT_LDR,America/Toronto,1888,CA
1915ccarpenter,1468706,SHIFT_LDR,America/Toronto,1915,CA
30,1728413,ASSOCIATE,America/Toronto,1922,CA
1924ALukic,1620453,ASSOCIATE,America/Toronto,1924,CA
1958TNash,1751068,ASSOCIATE,America/Toronto,1958,CA
Mariela1981,1736783,ASSOCIATE,America/Toronto,1981,CA
1988loveleen,1783095,ASSOCIATE,America/Toronto,1988,CA
2015EMcCaw,1567439,ASSOCIATE,America/Toronto,2015,CA
2017Baldev,1765718,ASSOCIATE,America/Toronto,2017,CA
Kimberly2022,1535895,ASSOCIATE,America/Edmonton,2022,CA
2024eklassen1,1818712,ASSOCIATE,America/Winnipeg,2024,CA
MichaelaRing,1742621,ASSOCIATE,America/Halifax,2058,CA
2115BHVYA,1787830,ASSOCIATE,America/Toronto,2115,CA
2117Lovelie,1618688,ASSOCIATE,America/Montreal,2117,CA
2122cherifa,1806130,ASSOCIATE,America/Montreal,2122,CA
2124SierCom,1677325,ASSOCIATE,America/Halifax,2124,CA
2158Ashley,1758932,ASSOCIATE,America/Toronto,2158,CA
raj321,1667653,ASSOCIATE,America/Toronto,2181,CA
2215jennifer,1407753,ASSOCIATE,America/Toronto,2215,CA
2222KGarg,1811010,ASSOCIATE,America/Toronto,2222,CA
2224varatha,1442024,SHIFT_LDR,America/Toronto,2224,CA
2251FGiroux,1770783,ASSOCIATE,America/Montreal,2251,CA
joon01,1227670,ASSOCIATE,America/Edmonton,2258,CA
2564heer,1727857,ASSOCIATE,America/Toronto,2281,CA
2315ABoufridi,1478726,ASSOCIATE,America/Toronto,2315,CA
2317nrutkowski,1813072,ASSOCIATE,America/Montreal,2317,CA
2324ckaur,1708838,ASSOCIATE,America/Vancouver,2324,CA
2351ahtesham,1767431,ASSOCIATE,America/Montreal,2351,CA
2766EMalibiran1,168884,REST_MGR,America/Edmonton,2358,CA
2381MPanneton,1732260,ASSOCIATE,America/Toronto,2381,CA
0039GCunningham,145096,ASSOCIATE,America/Toronto,2415,CA
2417ParbotiD,1780648,ASSOCIATE,America/Edmonton,2417,CA
2451EWeber,127061,ASSOCIATE,America/Toronto,2451,CA
2458KBonner,1715851,ASSOCIATE,America/Toronto,2458,CA
Maroussia,1037136,ASSOCIATE,America/Toronto,2481,CA
satnam12,1275029,REST_MGR,America/Montreal,2515,CA
2517gghimire,1739027,ASSOCIATE,America/Vancouver,2517,CA
Malgorzata,1108528,ASSOCIATE,America/Toronto,2524,CA
2551GMLupien,1673065,SHIFT_LDR,America/Montreal,2551,CA
2558emily,1818008,ASSOCIATE,America/Toronto,2558,CA
2661Kovachis,1177424,MUM,America/Toronto,2560,CA
2120KSU,1586911,ASSOCIATE,America/Toronto,2615,CA
2617 noemi,1742971,SHIFT_LDR,America/Vancouver,2617,CA
monleblanc,1321013,ASSOCIATE,America/Moncton,2624,CA
2651PKaur,1742095,ASSISTANT_MGR,America/Halifax,2651,CA
2658BGoce,1072382,ASSOCIATE,America/Toronto,2658,CA
2660BLawrence,1746757,ASSISTANT_MGR,America/Toronto,2660,CA
2715PIERREV,1274834,SHIFT_LDR,America/Montreal,2715,CA
kirandeepsidhu,1693594,ASSOCIATE,America/Montreal,2717,CA
stephsaillant,1239769,SHIFT_LDR,America/Montreal,2724,CA
2751MTarayao,1770753,ASSOCIATE,America/Toronto,2751,CA
2758MOHSENA,1350035,SHIFT_LDR,America/Toronto,2758,CA
3772amelie,1768623,ASSOCIATE,America/Montreal,2760,CA
2575SAbarca,1330452,ASSOCIATE,America/Winnipeg,2794,CA
5569aanand,1739566,ASSOCIATE,America/Toronto,2817,CA
2824dkaur,1679095,ASSOCIATE,America/Toronto,2824,CA
2851Jaykumar,1817592,ASSOCIATE,America/Winnipeg,2851,CA
2715nanthenin,1171796,ASSOCIATE,America/Montreal,2858,CA
2860rrowsell,1812288,ASSOCIATE,America/St_Johns,2860,CA
PratikshaP,1210532,ASSOCIATE,America/Toronto,2894,CA
Dilpreet2917,1797537,ASSOCIATE,America/Toronto,2917,CA
2245aturlea,1413811,ASSISTANT_MGR,America/Toronto,2924,CA
2951Drashti,1802866,ASSOCIATE,America/Toronto,2951,CA
2595psutharsan,1325929,ASSOCIATE,America/Toronto,2958,CA
marcel2960,1772552,ASSOCIATE,America/Edmonton,2960,CA
4425eliane,1390649,SHIFT_LDR,America/Montreal,2994,CA
3017reegan,1821599,ASSOCIATE,America/Toronto,3017,CA
1820RBorja,1128350,ASSOCIATE,America/Edmonton,3051,CA
3053Moreen,1818219,ASSOCIATE,America/Edmonton,3053,CA
Mary3058,1432404,MUM,America/Toronto,3058,CA
Ahmed3060,1723013,ASSOCIATE,America/Toronto,3060,CA
03094Dperron,1571108,ASSOCIATE,America/Montreal,3094,CA
3151Edward,1726428,ASSOCIATE,America/Toronto,3151,CA
4651afreen,1535124,REST_MGR,America/Toronto,3153,CA
3158mseguin,1806585,ASSOCIATE,America/Montreal,3158,CA
2917andrea,1104474,REST_MGR,America/Toronto,3160,CA
3194Vishal,1803973,ASSOCIATE,America/Toronto,3194,CA
3217AJBUN,1153722,ASSOCIATE,America/Toronto,3217,CA
3251larianesimard,1754768,ASSOCIATE,America/Montreal,3251,CA
3253IGalvez,199991,SHIFT_LDR,America/Toronto,3253,CA
Hwan3258,1817839,ASSOCIATE,America/Vancouver,3258,CA
4942egravel,1066962,REST_MGR,America/Montreal,3260,CA
3294lco,1764478,ASSOCIATE,America/Edmonton,3294,CA
3263wmallika,1465811,REST_MGR,America/Vancouver,3351,CA
3387JATINDERPAL,1789528,ASSOCIATE,America/Toronto,3387,CA
3554aleal,1799559,ASSOCIATE,America/Regina,3554,CA
AlexandraB123,1653229,ASSOCIATE,America/Toronto,3568,CA
Gabriela.SZ,1811222,ASSOCIATE,America/Toronto,3579,CA
3593LAGuimond,1607626,SHIFT_LDR,America/Montreal,3593,CA
1574MJRodriguez,302284,MUM,America/Toronto,3618,CA
ARBIA3636,1792454,ASSOCIATE,America/Montreal,3636,CA
0568BJ,139818,ASSOCIATE,America/Toronto,3686,CA
Baljit1,1775722,ASSOCIATE,America/Vancouver,3704,CA
1562DEVON,1051756,REST_MGR,America/Toronto,3754,CA
3793Nephtalie,1810813,ASSOCIATE,America/Montreal,3793,CA
biavez3843,1413489,ASSOCIATE,America/Montreal,3843,CA
3847AOrtega,1774978,ASSOCIATE,America/Toronto,3847,CA
joetun,1361638,SHIFT_LDR,America/Vancouver,3886,CA
andree-anne,44823,ASSOCIATE,America/Montreal,3904,CA
3911kgorijala,1521088,ASSOCIATE,America/Edmonton,3911,CA
3972sajani,1620312,ASSOCIATE,America/Toronto,3972,CA
3979nrabari,1813376,ASSOCIATE,America/Toronto,3979,CA
0396chancock,1520413,ASSOCIATE,America/Toronto,4036,CA
malcolm4129,1788236,ASSOCIATE,America/Edmonton,4129,CA
4154MSchell,1710858,ASSOCIATE,America/Toronto,4154,CA
2929jgm1059,1535639,SHIFT_LDR,America/Montreal,4172,CA
jqamar,1730622,REST_MGR,America/Toronto,4179,CA
ouellet_joanie,1210443,ASSOCIATE,America/Montreal,4286,CA
4329LisaA,1734576,ASSOCIATE,America/Edmonton,4329,CA
927CRgesan,1289017,ASSOCIATE,America/Toronto,4354,CA
4372jlumitap,1764947,ASSOCIATE,America/Toronto,4372,CA
1107AConohan,1403038,ASSOCIATE,America/Halifax,4397,CA
0241EMorin,179149,ASSOCIATE,America/Montreal,4422,CA
4440alygitsakos,1789809,ASSOCIATE,America/Montreal,4440,CA
4465acorriveau,1446658,ASSOCIATE,America/Montreal,4465,CA
4665yxing,1795024,ASSOCIATE,America/Toronto,4665,CA
4779norman,1475417,ASSOCIATE,America/Vancouver,4779,CA
